Gene.stable.ID	Gene.name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000001416	Cct3	0.360951774779497	7.11099837559971	5.79872876257486	0.000141948796595266	0.00109716549156457	-0.134283991732033
ENSMUSG00000069633	Pex11g	0.616212635477749	2.60346069445803	5.79551661387334	0.000142595900485073	0.00110171114838984	0.544179691242276
ENSMUSG00000121880		-0.44147728516517	4.49166424425193	-5.79513893727644	0.000142672192363661	0.0011018447147225	0.138030387044568
ENSMUSG00000079083	Jrkl	-0.447105815900616	4.95987745840975	-5.79473715760092	0.000142753401053743	0.00110201612702671	0.0568035231496928
ENSMUSG00000031365	Zfp275	0.37969492541891	4.95028226708627	5.79104830435659	0.000143501315233862	0.00110717374336932	0.0572804784476642
ENSMUSG00000020994	Pnn	0.361129889948305	7.83396877594102	5.79085762285867	0.000143540089573585	0.00110717374336932	-0.167990245939926
ENSMUSG00000028911	Srsf4	-0.378063109646454	6.72179855571435	-5.79039025020352	0.000143635175366835	0.00110721912095258	-0.130680025931824
ENSMUSG00000107929	4930595L18Rik	-1.015919056068	1.40382800239804	-5.79024590028163	0.00014366455660641	0.00110721912095258	0.810494241256218
ENSMUSG00000036083	Slc17a3	-1.87245305224676	1.52842137685033	-6.21420888127973	0.000143805778170545	0.00110763829208553	0.948282504862047
ENSMUSG00000030738	Eif3c	0.301828068906239	7.66347293381965	5.78934165227268	0.000143848755120396	0.00110763829208553	-0.166367098659672
ENSMUSG00000030225	Dera	-0.649516569411263	2.42037162142079	-5.7891055647537	0.000143896888540189	0.00110763829208553	0.567878501247533
ENSMUSG00000041126	H2az2	0.489990642426142	5.33955849841274	5.78776750255507	0.000144170017647336	0.00110928344027455	-0.00331499147851133
ENSMUSG00000044519	Zfp488	0.418086063891979	5.01707328352322	5.78662615010269	0.000144403431847561	0.00111031288980194	0.0406891894948931
ENSMUSG00000003581	Rnf215	-0.391944662276596	4.71817200816465	-5.78653188724678	0.000144422727285473	0.00111031288980194	0.0845624909025293
ENSMUSG00000039637	Coro7	-0.388773760181711	6.07423352631236	-5.78618401003687	0.000144493960989913	0.00111040338581302	-0.0921065352394823
ENSMUSG00000036615	Rfxap	0.433703175602115	4.23921628892812	5.77613092578897	0.000146568812135664	0.00112588482016512	0.161552552215865
ENSMUSG00000133147		1.36586800496129	0.667988835547983	5.77548720586419	0.000146702749829182	0.00112645030851568	0.962982633525309
ENSMUSG00000050043	Tmx2	0.336170910289519	7.15160572373251	5.77490901008984	0.000146823165576077	0.00112691154704795	-0.172015687154463
ENSMUSG00000050321	Neto1	-0.470739957635124	4.70815491406075	-5.77155182537622	0.000147524428034755	0.00113152150176002	0.0640220543883725
ENSMUSG00000098128	Gm3693	1.42939206604423	0.640646490003844	5.7714537190301	0.000147544974659186	0.00113152150176002	0.963999255828589
ENSMUSG00000120851	Gm57366	1.3398718395555	0.164203417669653	5.76900780214485	0.00014805821846225	0.00113499144973894	1.04394762346642
ENSMUSG00000046598	Bdh1	-0.378869460293434	5.13394589412945	-5.76595112481185	0.000148702306826498	0.00113946117262127	-0.0140514970642105
ENSMUSG00000005698	Ctcf	-0.302809240651566	6.79794748491851	-5.76327294377682	0.000149269102354243	0.00114333519990284	-0.175699781123852
ENSMUSG00000026516	Nvl	0.42142075965707	6.29062922109295	5.76195065396292	0.000149549795688748	0.00114501553287892	-0.142979722266858
ENSMUSG00000051232	Tmem199	0.385801953554895	4.61726448389014	5.75957577448413	0.000150055348571056	0.00114841540131799	0.0659918276237281
ENSMUSG00000087648	E130018N17Rik	-1.04956462824426	1.39509309648797	-5.75103804409636	0.000151887961719096	0.00116196468543319	0.754696079402594
ENSMUSG00000031497	Tnfsf13b	-1.75431368377963	0.265397157664988	-5.74886749840753	0.00015235767079004	0.00116508073068518	0.995160725902311
ENSMUSG00000058594	Fbh1	0.388683227563487	6.29744408587609	5.74632414796814	0.000152910031573297	0.00116882600474816	-0.16753786703674
ENSMUSG00000022021	Diaph3	-0.69693572558139	3.52629285506745	-5.74386684932119	0.000153445737117907	0.00117244095537635	0.254661775689359
ENSMUSG00000036835	Psenen	0.477680051964374	4.5812541362121	5.74170830965861	0.000153917966488198	0.00117556814159534	0.0468693488166672
ENSMUSG00000046873	Mbtps2	0.482748120287956	5.19010872972352	5.74071182022119	0.000154136494910783	0.00117675588960096	-0.0534424357325687
ENSMUSG00000001525	Tubb5	0.444157095477568	8.42803798964415	5.73663415888062	0.000155034179781729	0.00118268325831259	-0.260784181886935
ENSMUSG00000099032	Tcf24	0.941193211469925	1.84605968051634	5.73660982662752	0.000155039553194239	0.00118268325831259	0.642221542515665
ENSMUSG00000121377	Gm5113	-0.407492708584279	4.99859727256762	-5.73612437834819	0.000155146798761295	0.00118279208152326	-0.0383478275156754
ENSMUSG00000022407	Adsl	0.399564531298482	5.01255324487746	5.73597191723344	0.000155180496933276	0.00118279208152326	-0.035598859226619
ENSMUSG00000051627	H1f4	-1.66023180355201	1.47999992352497	-5.99245468619824	0.000156007791488278	0.00118861260638601	0.814050246720474
ENSMUSG00000031176	Dynlt3	0.462745863092851	5.73410887383311	5.72862108155736	0.000156814554021337	0.00119427201541372	-0.141680735775623
ENSMUSG00000090213	Peds1	0.429893222135526	4.24215969361856	5.72777017512132	0.000157004890791819	0.00119523413397735	0.0876565880749478
ENSMUSG00000086889	Phf2os1	0.655031349545095	3.01870116609455	5.72267387086855	0.000158150047807244	0.00120346128474021	0.3423374929957
ENSMUSG00000055912	Tmem150a	0.68085302390091	3.80022545606825	5.72059499764606	0.0001586197378922	0.0012064986284854	0.17122667213939
ENSMUSG00000060550	H2-Q7	0.97974838358152	2.20332999816028	5.72007931701409	0.000158736478754153	0.0012064986284854	0.535315150650192
ENSMUSG00000022131	Gpr180	0.381950544232017	5.58109931511874	5.71981843300792	0.000158795573191904	0.0012064986284854	-0.13889139931765
ENSMUSG00000070544	Top1	0.466067920607474	6.73552676490167	5.71970767565678	0.000158820668627834	0.0012064986284854	-0.235674736582997
ENSMUSG00000130160		-1.38674913426215	-0.406131344876168	-5.71948014632875	0.000158872235592032	0.0012064986284854	1.05400148642926
ENSMUSG00000063457	Rps15	-0.302854246235198	6.88959840442278	-5.71741512851321	0.000159341067542584	0.00120956711190659	-0.249745409421104
ENSMUSG00000006611	Hfe	-0.552251611829662	3.0034856477126	-5.7153106108198	0.000159820388768032	0.00121271269396759	0.324256910260322
ENSMUSG00000038936	Sccpdh	0.396792638392601	5.48254650352234	5.71216509939531	0.00016053967942561	0.00121767586254827	-0.13812079291236
ENSMUSG00000030761	Myo7a	-0.510526786629578	5.82178148245298	-5.71083672926699	0.000160844478736301	0.00121949240597714	-0.18218762508782
ENSMUSG00000029729	Zkscan1	0.5225429457953	6.67813838708778	5.76777254693891	0.000161088278796991	0.00122084517786323	-0.225673046416111
ENSMUSG00000142047		-1.59087217361854	0.124896124767567	-5.70784790735362	0.000161532537771276	0.00122371546058451	0.955359934301963
ENSMUSG00000029632	Ndufa4	-0.343672704535797	7.04614661576677	-5.70542487680677	0.000162092653769072	0.00122746075283197	-0.274834121028086
ENSMUSG00000034613	Ppm1h	0.30715521704906	6.97173045482362	5.70477904825924	0.000162242295711551	0.00122809387824812	-0.271216004182033
ENSMUSG00000099563	Gm19125	-1.22454111215756	0.129956295843565	-5.70449658167009	0.000162307791127577	0.00122809387824812	0.94229622705738
ENSMUSG00000045414	Dipk2a	0.378948021076521	5.71963095016018	5.70377294978733	0.000162475708285433	0.00122886649514872	-0.179161731916395
ENSMUSG00000027244	Atg13	0.351811814058488	6.80519864392239	5.70164358707193	0.000162970899708692	0.00123211278589479	-0.267799140531865
ENSMUSG00000013495	Tmem175	0.420231636587507	4.87424759185477	5.70038994940675	0.000163263191861504	0.00123382308572308	-0.0672981070302612
ENSMUSG00000021376	Tpmt	-0.715963404959185	3.54389913517384	-5.69943768089094	0.000163485592525891	0.00123463324228655	0.183570409019188
ENSMUSG00000037075	Rnf139	-0.457420737411394	5.62659044987045	-5.69916994657686	0.000163548179691245	0.00123463324228655	-0.179363128909255
ENSMUSG00000028655	Mfsd2a	0.967040347619214	2.20244218529812	5.69908202006254	0.000163568739499674	0.00123463324228655	0.50275864771799
ENSMUSG00000000355	Mcts1	0.477658340641612	5.04739215626458	5.69656518994723	0.000164158420831986	0.00123858357600667	-0.0994291166227868
ENSMUSG00000031105	Slc25a14	0.560852171527253	4.01772642066692	5.69601917300289	0.000164286649576884	0.00123905044192194	0.0864001957176761
ENSMUSG00000059796	Eif4a1	0.31594240482389	7.86237613644625	5.69262207535438	0.000165086845053162	0.00124458286012222	-0.31791363369406
ENSMUSG00000017858	Ift52	0.39714123020638	5.34061543247982	5.69228990385531	0.000165165312128216	0.00124467192844322	-0.149881813046044
ENSMUSG00000117900	Gm50323	-1.33735670305649	0.3413015924123	-5.69186987995411	0.000165264589150859	0.0012447766425295	0.888289876096426
ENSMUSG00000086306	Gm11754	-2.94569541440037	-0.390291691287157	-6.05251585932541	0.000165356313194331	0.0012447766425295	1.15315526463921
ENSMUSG00000038212	Mfsd14b	0.331653407651448	6.12172386172867	5.69138539122361	0.000165379182291726	0.0012447766425295	-0.237548329027847
ENSMUSG00000089809	Rasgef1b	-0.42819747055398	5.42033959438598	-5.68946853834517	0.000165833396720363	0.00124769252633202	-0.16949506646816
ENSMUSG00000047854	Stx19	-0.999845600867599	1.04184590302163	-5.68677875196833	0.000166473012776715	0.00125200041908674	0.734909987956391
ENSMUSG00000108308	Gm45218	1.1978894485197	1.38620021983344	5.68501356916478	0.000166894195244455	0.00125411908342597	0.675182506521768
ENSMUSG00000110260	Gm30504	1.28792030023644	1.5313592859999	5.68496991418638	0.000166904625979647	0.00125411908342597	0.647938954535917
ENSMUSG00000055436	Srsf11	0.336148796082012	7.56950147777033	5.68475411648599	0.000166956197997052	0.00125411908342597	-0.322666940078204
ENSMUSG00000107219	Gm42738	3.03872071356237	-0.904120025548943	5.91239989284402	0.000167436113561242	0.00125721832916873	1.17521734037045
ENSMUSG00000041986	Elmod1	-0.311008455473738	6.58451903713735	-5.68236376651639	0.000167528591382164	0.00125740712036597	-0.287116541631006
ENSMUSG00000075514	Gm13375	-0.816437721029679	2.04377888233555	-5.67781263343257	0.000168624209539727	0.0012651219320791	0.490259242247234
ENSMUSG00000031672	Got2	-0.356841690176989	7.53978439485913	-5.67621086265769	0.000169011631090155	0.0012675193570191	-0.335823788007714
ENSMUSG00000097119	B230354K17Rik	-0.378185409515708	5.04106085733055	-5.67481375035067	0.000169350328127158	0.00126954958950082	-0.138320795720251
ENSMUSG00000058388	Phtf1	0.384196083598276	5.09964898143442	5.67359557071778	0.000169646238854585	0.00127115218354491	-0.144155257055521
ENSMUSG00000041028	Ghitm	0.314350160680927	8.31006433492953	5.6733734837731	0.000169700245987869	0.00127115218354491	-0.355637923171912
ENSMUSG00000029752	Asns	0.438190328353016	5.02676645418064	5.67232145132712	0.000169956329051188	0.00127255993933516	-0.13403932359083
ENSMUSG00000116802	Gm5165	-0.609075806827282	4.22133114312365	-5.67083063182362	0.000170319927713228	0.00127477127459592	0.00118730253525889
ENSMUSG00000021413	Prpf4b	0.327395074516317	8.01668219084124	5.66988183240323	0.000170551764723898	0.00127599505386782	-0.355805633634814
ENSMUSG00000047368	Abhd17b	-0.439901422033574	5.17967721413366	-5.66654624533926	0.000171369487187494	0.00128159944082469	-0.171544688154979
ENSMUSG00000059401	Mamld1	-0.381153425933602	5.97217012968689	-5.66169395921878	0.000172566515310887	0.00128988567873678	-0.272301879220363
ENSMUSG00000140606		-1.0445377812492	1.0228100698467	-5.66149562794931	0.000172615631956904	0.00128988567873678	0.701924677869941
ENSMUSG00000029505	Ep400	-0.397272453340889	7.2792949430484	-5.66081271531764	0.000172784869204263	0.00129063385900816	-0.351445750220201
ENSMUSG00000098557	Kctd12	0.414270824044844	4.48681646812134	5.65903119226341	0.000173227195336255	0.00129342049008766	-0.0629240408012368
ENSMUSG00000020387	Jade2	-0.479748545082006	4.68043005497556	-5.65299580577969	0.000174734704571916	0.00130378612475217	-0.111332817618075
ENSMUSG00000022257	Laptm4b	0.353226529025859	8.83906024173986	5.6529145477786	0.000174755096404342	0.00130378612475217	-0.393676619921628
ENSMUSG00000106714	Gm42546	-0.817188048780709	3.50625832956451	-5.69019582609557	0.00017588408088935	0.0013112733509863	0.131091159789184
ENSMUSG00000074811	Hps6	0.718105332722182	2.28575905486239	5.64837204455219	0.000175899097366428	0.0013112733509863	0.398390185017193
ENSMUSG00000028933	Xrcc2	-0.51562069343648	3.67098117820914	-5.64748480414924	0.000176123475495727	0.00131242209952402	0.0750385168291636
ENSMUSG00000028053	Ash1l	-0.319521166775403	7.84602190074856	-5.64337847837871	0.00017716593062481	0.00131938150858902	-0.393432372159353
ENSMUSG00000086742	Gm16201	-1.48631765935115	0.468584893025742	-5.64324975243986	0.000177198716051262	0.00131938150858902	0.794848982969552
ENSMUSG00000037989	Wnk2	-0.665891181044638	6.0296123873752	-5.97401145155489	0.000177773133928588	0.00132272293846504	-0.187934463637626
ENSMUSG00000120183	1700085D22Rik	0.405627321088974	4.5237514979313	5.6409037908736	0.000177797349329471	0.00132272293846504	-0.0975498393324816
ENSMUSG00000036667	Tcaf1	0.313018158806841	7.70206162618696	5.64044855122798	0.000177913765605047	0.00132272293846504	-0.393955596628539
ENSMUSG00000038495	Otud7b	0.316611358672168	8.05476753067505	5.6403819109264	0.000177930814042207	0.00132272293846504	-0.401714276546754
ENSMUSG00000021751	Acox2	-1.34923799438308	-0.0794468809903569	-5.63907919190367	0.000178264436316291	0.00132467571976539	0.883305648364868
ENSMUSG00000016624	Phf21b	-0.427900859706022	5.4693118203405	-5.63805333611382	0.00017852762490347	0.00132610376588997	-0.254294283677609
ENSMUSG00000021820	Camk2g	0.385651832273254	7.06121856765194	5.63488628006219	0.000179342770641061	0.00133149344340944	-0.381423588508031
ENSMUSG00000089679	Gm16299	-1.28883502721423	1.35059067237459	-5.63468071042548	0.000179395817908222	0.00133149344340944	0.596001410145409
ENSMUSG00000052997	Uba2	0.299320816129124	7.00903250712571	5.63263368697038	0.000179924967579738	0.00133489028390307	-0.383156056941102
ENSMUSG00000037259	Dzank1	-0.331028512514632	6.94176308475741	-5.63219786704031	0.000180037840820802	0.00133519723569804	-0.382277192175266
ENSMUSG00000010175	Prox1	-0.389533001369399	7.77696863511842	-5.63149046155732	0.000180221213150256	0.00133602657180146	-0.410081294999679
ENSMUSG00000066877	Nck2	0.661143195228421	3.64550264419354	5.63018941424269	0.000180558989103166	0.00133799942956846	0.0648950408910229
ENSMUSG00000029265	Dr1	0.394764517661188	5.73857933558149	5.62654984537027	0.000181507483996049	0.00134449454825158	-0.298941020088845
ENSMUSG00000043418	Lrit2	-0.462578731155144	7.55941065332671	-5.63889213512288	0.000181688518439966	0.00134530190061377	-0.40841887757074
ENSMUSG00000044700	Tmem201	-0.414351240288482	6.47400504958794	-5.62419140459376	0.000182124948451267	0.00134799892484303	-0.369027902142844
ENSMUSG00000103785	Gm35025	1.03247266744898	0.990197556445322	5.6203329153474	0.000183139982542287	0.00135497465689171	0.657121606549575
ENSMUSG00000041189	Chrnb1	-0.78479862664152	3.50556970438617	-5.64203377286841	0.000183336967800728	0.00135588206639015	0.0795593641339707
ENSMUSG00000033392	Clasp2	0.323271727070978	8.25605811547771	5.6193184860357	0.000183407845116286	0.00135588206639015	-0.437551816113589
ENSMUSG00000024539	Ptpn2	0.468289075790634	5.6418803669328	5.6189249928748	0.000183511860531026	0.00135611416048927	-0.298793410376717
ENSMUSG00000112342	Gm47031	-0.45608505522405	4.3767442685033	-5.61815907758544	0.00018371450212392	0.00135707460943912	-0.10986291578721
ENSMUSG00000017286	Glod4	0.353493791363439	5.1737081923241	5.6164750039842	0.000184160905569278	0.00135983422325057	-0.243062340576366
ENSMUSG00000109644	0610005C13Rik	0.932221252077661	2.13651067634479	5.61420100003361	0.000184765522538821	0.00136370660061241	0.38866863784419
ENSMUSG00000057234	Mettl15	0.702233801347057	2.58734472177067	5.61369514417561	0.00018490030850387	0.00136370660061241	0.275068776554317
ENSMUSG00000022415	Syngr1	-0.368409976393322	8.38756561066501	-5.6135033477229	0.000184951440366581	0.00136370660061241	-0.448974211593984
ENSMUSG00000004394	Tmed4	0.353849710133356	6.09967944627883	5.61340582334001	0.000184977445611612	0.00136370660061241	-0.354729333824656
ENSMUSG00000032128	Robo3	1.07152138665849	1.27857822251327	5.61199585833776	0.000185353854626484	0.00136594233673834	0.584349612357623
ENSMUSG00000103076	Gm37902	-1.01828987548874	1.49079032661719	-5.60601669466117	0.000186959182860371	0.00137722910482626	0.513802477636204
ENSMUSG00000039934	Gsap	0.576112877799352	3.56575789055	5.60494086720838	0.000187249600971013	0.00137882454595138	0.0411000247806834
ENSMUSG00000043456	Zfp536	-0.455031092510986	6.21727308234135	-5.60125277046847	0.000188248858554492	0.00138563625725132	-0.385614478985032
ENSMUSG00000030528	Blm	-0.543785984410041	3.70585193012256	-5.59772107183812	0.000189211078521443	0.0013916407997934	-0.00812948291163007
ENSMUSG00000047417	Rexo1	-0.431356680677728	5.32685810444998	-5.59771160232369	0.000189213665560428	0.0013916407997934	-0.297767201930308
ENSMUSG00000005501	Usp40	0.353571002412234	5.53404124801695	5.59577278473122	0.000189744140030172	0.00139499294130843	-0.323341673026508
ENSMUSG00000114633	Gm46416	-0.973061504711055	0.888636653499896	-5.59419236752824	0.000190177728051165	0.00139756967988151	0.62745061227918
ENSMUSG00000112388	AI463170	-0.861657991428304	1.33453563589132	-5.59395004186912	0.000190244303644575	0.00139756967988151	0.528048883188578
